pair_id,phenomenon,model,total_surprisal_s,total_surprisal_cf,avg_surprisal_s,avg_surprisal_cf,delta_total_surprisal,delta_avg_surprisal,abs_delta_avg_surprisal,key_region_surprisal_s,key_region_surprisal_cf,delta_key_region_surprisal,key_region_count_s,key_region_count_cf
role_000001,role_reversal,gpt2,27.47579574584961,27.531028747558594,5.495159149169922,5.5062055587768555,0.055233001708984375,0.011046409606933594,0.011046409606933594,15.072876930236816,13.951421022415161,-1.1214559078216553,2,2
role_000002,role_reversal,gpt2,30.774242401123047,30.410629272460938,6.154848575592041,6.082125663757324,-0.3636131286621094,-0.0727229118347168,0.0727229118347168,16.8570613861084,16.657100677490234,-0.19996070861816406,2,2
role_000003,role_reversal,gpt2,30.820280075073242,30.82004165649414,6.164055824279785,6.164008140563965,-0.0002384185791015625,-4.76837158203125e-05,4.76837158203125e-05,17.812644004821777,17.253543853759766,-0.5591001510620117,2,2
role_000004,role_reversal,gpt2,24.80912208557129,25.91886329650879,4.961824417114258,5.183772563934326,1.1097412109375,0.22194814682006836,0.22194814682006836,11.62129521369934,12.282052516937256,0.660757303237915,2,2
role_000005,role_reversal,gpt2,34.59709167480469,32.9696159362793,6.9194183349609375,6.593923091888428,-1.6274757385253906,-0.32549524307250977,0.32549524307250977,19.930906295776367,18.037352561950684,-1.8935537338256836,2,2
role_000006,role_reversal,gpt2,33.24046325683594,34.4808349609375,6.648092746734619,6.896166801452637,1.2403717041015625,0.24807405471801758,0.24807405471801758,19.861042976379395,21.478215217590332,1.6171722412109375,2,2
role_000007,role_reversal,gpt2,34.641746520996094,34.95008087158203,6.928349494934082,6.990015983581543,0.3083343505859375,0.06166648864746094,0.06166648864746094,19.46104907989502,19.09090232849121,-0.3701467514038086,2,2
role_000008,role_reversal,gpt2,29.79672622680664,30.680931091308594,5.95934534072876,6.136186122894287,0.8842048645019531,0.17684078216552734,0.17684078216552734,16.646366119384766,16.797100067138672,0.15073394775390625,2,2
role_000009,role_reversal,gpt2,29.725990295410156,28.391223907470703,5.945198059082031,5.678244590759277,-1.3347663879394531,-0.2669534683227539,0.2669534683227539,17.37929630279541,16.17232084274292,-1.2069754600524902,2,2
role_000010,role_reversal,gpt2,30.83420181274414,30.02601432800293,6.166840553283691,6.005202770233154,-0.8081874847412109,-0.1616377830505371,0.1616377830505371,17.069621086120605,17.079628944396973,0.010007858276367188,2,2
