model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
google/gemma-3-4b-it,negation,13,delta_cos,1500,0.03256076261990521,0.20754104006852206,-0.02256694709666069,0.07985821486314505,0.1267178436052998,8.499733111027344e-07,0.0637490716084091,0.17509060646470742,0.24112651958168538,1.8029736902179215e-06
google/gemma-3-4b-it,negation,13,delta_frob,1500,0.03970326702803028,0.12428717628132706,-0.016392746418631275,0.0821927086937069,0.08711365790023196,0.0007314603842540456,0.03255260493111964,0.13370535165660277,0.14745936168971005,0.0010894090829315574
google/gemma-3-4b-it,negation,13,delta_l2,1500,0.04545770214702605,0.0784058818030755,0.003581060527846328,0.09413418653879665,0.07340251398126796,0.004450427159119076,0.017114746676498885,0.12703748344754429,0.09586745373301808,0.005905780116366547
google/gemma-3-4b-it,negation,13,delta_token_aligned,1500,-0.08740587323899904,0.0007017865295114778,-0.12980882648243847,-0.03854111627497221,-0.04589371195645819,0.07558299716021169,-0.08849915528653962,-0.03180263435404614,0.0011909104743225078,0.08234723426015282
google/gemma-3-4b-it,negation,14,delta_cos,1500,0.023938610279030544,0.35418711061038904,-0.028662420471909894,0.07309095351379023,0.10980841057581937,2.0241458676680867e-05,0.04894187335095355,0.15858522813240108,0.3982826946622849,3.778405619647095e-05
google/gemma-3-4b-it,negation,14,delta_frob,1500,0.0747817868105137,0.0037563436981121103,0.02422538628686356,0.11621138653213628,0.08111910320993335,0.001664885939032076,0.03388338436149083,0.13790476443786162,0.00559455444399676,0.0023308403146449063
google/gemma-3-4b-it,negation,14,delta_l2,1500,0.06961174330976588,0.006995133801642934,0.013331946651885834,0.1270857804024494,0.10568069244944577,4.112401112221788e-05,0.04449197873135086,0.1657839322037207,0.009993048288061334,7.334218544089813e-05
google/gemma-3-4b-it,negation,14,delta_token_aligned,1500,-0.07381885773509826,0.004229575719713434,-0.11785525615009658,-0.021946280539583096,-0.04472609703106194,0.08333469141339968,-0.08011762594109902,-0.03080584917296533,0.006266038103279161,0.0890684488799769
google/gemma-3-4b-it,negation,15,delta_cos,1500,0.0032993660639316375,0.8984040240173483,-0.04723284777035979,0.04761933679260102,0.09469914233925374,0.00023983111806976816,0.03323568896977899,0.14202587619943605,0.9048673623196314,0.00038816597144239934
google/gemma-3-4b-it,negation,15,delta_frob,1500,0.03160813441446118,0.22115489685516992,-0.02281571520845497,0.07320790050746484,0.0669574406455419,0.00948664740877331,0.01688026897686723,0.12329236222028724,0.2548286877343522,0.01201928178487116
google/gemma-3-4b-it,negation,15,delta_l2,1500,0.09386144330923255,0.00027237736465081906,0.039461566615012246,0.1455207028298867,0.1162627122941344,6.349674770902037e-06,0.05481838944703392,0.16843969050730617,0.0005023318026790254,1.2346589832309515e-05
google/gemma-3-4b-it,negation,15,delta_token_aligned,1500,-0.08520477768890823,0.0009557996036726336,-0.13257318068177354,-0.035874290174287615,-0.04472725589325691,0.08332669039328526,-0.08388976516799643,-0.03093493109549289,0.0015380683277490654,0.0890684488799769
google/gemma-3-4b-it,negation,16,delta_cos,1500,-0.010450033125781051,0.6859173640122961,-0.060568210333706574,0.029477942606790833,0.09260764894550416,0.0003288954044082544,0.03262773017168502,0.14022115184205497,0.7166300818038914,0.0005116150735239512
google/gemma-3-4b-it,negation,16,delta_frob,1500,-0.01719397190039449,0.5057859190876728,-0.06909198520081147,0.025189041491031242,0.06131440708877897,0.017551241404759832,0.011636839580610948,0.11573996861340924,0.5426055836955876,0.021091620572243574
