model,phenomenon,layer,metric,spearman_ci_lo,spearman_ci_hi,pearson_ci_lo,pearson_ci_hi
google/gemma-3-4b-it,negation,23,delta_frob,-0.04678072976964763,0.05327651741237978,-0.0002469900950301027,0.11645249943693162
google/gemma-3-4b-it,negation,23,delta_l2,0.026092119678225036,0.1178746027013351,0.028543817348015386,0.13960366842800143
google/gemma-3-4b-it,negation,23,delta_token_aligned,-0.1383781615826127,-0.04693998400110892,-0.0972197194281948,-0.041918305562725584
google/gemma-3-4b-it,negation,24,delta_cos,-0.06381040914276728,0.029324192218070425,-0.005853811296365989,0.10749412303767607
google/gemma-3-4b-it,negation,24,delta_frob,-0.06191504752655463,0.03799457261941596,-0.015245071990288416,0.09968552800903242
google/gemma-3-4b-it,negation,24,delta_l2,0.022032639352633786,0.11425821124432972,0.05127255352457631,0.15731271527584859
google/gemma-3-4b-it,negation,24,delta_token_aligned,-0.1451797514152913,-0.054917190444797474,-0.10236390319063923,-0.051602377626181285
google/gemma-3-4b-it,negation,25,delta_cos,-0.050894960203291616,0.04797180379965753,0.01206422383744646,0.12520598505044764
google/gemma-3-4b-it,negation,25,delta_frob,-0.046191212932233806,0.056768962150253344,0.007098589069594781,0.11948408017208091
google/gemma-3-4b-it,negation,25,delta_l2,0.02392640766618107,0.11626006365016842,0.05494366935044438,0.15803471570611777
google/gemma-3-4b-it,negation,25,delta_token_aligned,-0.13142883209264639,-0.03742047019321034,-0.0988051827937985,-0.04518013717319543
google/gemma-3-4b-it,negation,26,delta_cos,-0.02907341920464313,0.0734305419679096,0.02420429836564076,0.1375571100735206
google/gemma-3-4b-it,negation,26,delta_frob,-0.024861133398772283,0.07920729260582313,0.01961087465191687,0.12964241220692443
google/gemma-3-4b-it,negation,26,delta_l2,0.03042694114050046,0.12841041758066882,0.06419201569869819,0.16774271331458523
google/gemma-3-4b-it,negation,26,delta_token_aligned,-0.1229291555444726,-0.0306968731142584,-0.09219472280923373,-0.04386651602134271
google/gemma-3-4b-it,negation,27,delta_cos,-0.040517890453567316,0.06484547887715682,0.02729317201893575,0.14180546943088945
google/gemma-3-4b-it,negation,27,delta_frob,-0.044945921077097904,0.06646748308017143,0.02455242628249274,0.1367497243897003
google/gemma-3-4b-it,negation,27,delta_l2,0.026588628433185546,0.12585986328967066,0.06861568006977573,0.1761454795865253
google/gemma-3-4b-it,negation,27,delta_token_aligned,-0.1316449491466539,-0.04059508711289789,-0.0902361604072241,-0.04357107163296885
google/gemma-3-4b-it,negation,28,delta_cos,-0.040666450487356,0.06260652290075036,0.028293775020043807,0.1411742747719042
