model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
bert-base-uncased,attachment,11,delta_frob,30,-0.03337412413576449,0.8610177539779937,-0.41165281856977853,0.37983026339182496,-0.06289810842603949,0.7412521360234358,-0.4142838317818752,0.3510002714392414,1.0,1.0
bert-base-uncased,attachment,11,delta_l2,30,0.04850372707731105,0.7990884844721406,-0.3145736120011012,0.3933665805632542,0.0018997888584423785,0.992050481670974,-0.34003487400540006,0.37857884754584215,1.0,1.0
bert-base-uncased,attachment,11,delta_token_aligned,30,0.03559906574481545,0.8518504865357261,-0.34920766890050514,0.45449815820834666,0.012743001958144231,0.946714567602701,-0.3375522165307443,0.4772941077077359,1.0,1.0
bert-base-uncased,attachment,12,delta_cos,30,-0.04249638473287344,0.8235570250018189,-0.4385702283563819,0.343280834231945,-0.057957351056994656,0.7609659998440531,-0.41045719406435993,0.3629734257651316,1.0,1.0
bert-base-uncased,attachment,12,delta_frob,30,-0.09233507677561507,0.6274711430203486,-0.45219155834408453,0.3348742086245048,-0.07278853839183443,0.702278564632807,-0.4040813557103258,0.367872713640955,1.0,1.0
bert-base-uncased,attachment,12,delta_l2,30,-0.017799532872407726,0.925620217657638,-0.37541476449202443,0.34833353416652113,-0.026661382121255347,0.888778549874175,-0.37336387888399514,0.3805950281592067,1.0,1.0
bert-base-uncased,attachment,12,delta_token_aligned,30,0.17221048054054475,0.36283277408477543,-0.19864635135501424,0.5177520996372278,0.12557117437887147,0.5084958707554815,-0.20757154823899224,0.5243333545792929,1.0,1.0
bert-base-uncased,negation,0,delta_cos,30,0.017577038711502627,0.9265474619062927,-0.33221277139852173,0.36620473830807093,-0.009955407291897256,0.9583596079078212,-0.32015804552696897,0.28616439646377895,1.0,1.0
bert-base-uncased,negation,0,delta_frob,30,0.10012237240729346,0.5985987455011457,-0.26912111495770985,0.4559495594344692,0.09191048212734136,0.6290615135705323,-0.3398547276892097,0.43160607649299254,1.0,1.0
bert-base-uncased,negation,0,delta_l2,30,-0.03960396064110719,0.8353977570619412,-0.39159944151566384,0.3443850035669359,-0.07109161710472046,0.7089161119086549,-0.3932961305940645,0.2575389233354872,1.0,1.0
bert-base-uncased,negation,0,delta_token_aligned,30,0.3482083326841962,0.059339109571765504,0.0036383264395965314,0.6382835317701891,0.15967946130580715,0.39930398570727055,-0.2285327727208057,0.5619057541609883,1.0,1.0
bert-base-uncased,negation,1,delta_cos,30,0.010012237240729346,0.9581221116620965,-0.4040683573459535,0.4102521238469835,0.07826096577236555,0.6810209697969554,-0.3322711010418227,0.41685396854444956,1.0,1.0
bert-base-uncased,negation,1,delta_frob,30,0.0451663146637346,0.8126606559486691,-0.36435506128491946,0.42122229101231495,0.15014392932686463,0.42839980234849256,-0.26035843930526215,0.48744829975983417,1.0,1.0
