pair_id,phenomenon,model,dataset_path,layer,pooling,delta_cos,sim_frob,delta_frob,delta_l2,delta_token_aligned,token_count_s,token_count_cf,length_delta,lexical_jaccard,edit_distance,split,template_id
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,4,mean_non_special,0.014600574970245361,0.9746373465968224,0.02536265340317756,2.3711185455322266,0.03638875484466553,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,5,mean_non_special,0.014904439449310303,0.9776906070711111,0.022309392928888894,2.573021173477173,0.03651555379231771,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,6,mean_non_special,0.016234099864959717,0.9732114479496092,0.026788552050390768,2.797337055206299,0.05025589466094971,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,7,mean_non_special,0.018822669982910156,0.9713115459256596,0.028688454074340397,2.91327166557312,0.049830893675486244,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,8,mean_non_special,0.020292222499847412,0.9677568085145781,0.032243191485421874,2.8340394496917725,0.06533137957255046,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,9,mean_non_special,0.021384119987487793,0.965651435652586,0.03434856434741396,2.5997977256774902,0.09530786673227946,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,10,mean_non_special,0.021816551685333252,0.9757496902855846,0.02425030971441544,2.9239401817321777,0.07914113998413086,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,11,mean_non_special,0.01838439702987671,0.9808228437888866,0.019177156211113378,2.619615077972412,0.06873941421508789,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000097,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,12,mean_non_special,0.027278482913970947,0.9555171554918308,0.044482844508169195,2.2595720291137695,0.06635747353235881,5,5,0,0.3333333333333333,14,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,0,mean_non_special,0.034690916538238525,0.9498935283549863,0.050106471645013695,2.0934314727783203,-3.9736429850260414e-08,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,1,mean_non_special,0.02588200569152832,0.9705966576396491,0.029403342360350915,2.3873627185821533,0.0075485507647196455,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,2,mean_non_special,0.022963881492614746,0.9783675015167712,0.02163249848322879,2.648110866546631,0.010448634624481201,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,3,mean_non_special,0.020144939422607422,0.9740002056977609,0.025999794302239088,2.39449405670166,0.016769965489705402,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,4,mean_non_special,0.015898168087005615,0.9732313948078216,0.026768605192178385,2.433228015899658,0.02537773052851359,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,5,mean_non_special,0.015571177005767822,0.9741876430134566,0.025812356986543383,2.5854761600494385,0.030927916367848713,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,6,mean_non_special,0.018310368061065674,0.9691902617348533,0.030809738265146658,2.8813869953155518,0.04414000113805135,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,7,mean_non_special,0.020262956619262695,0.9678101838877406,0.03218981611225935,2.953711986541748,0.04203744729359945,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,8,mean_non_special,0.01902705430984497,0.9689961118463007,0.031003888153699255,2.7001335620880127,0.05065053701400757,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,9,mean_non_special,0.025572240352630615,0.9679295459700962,0.03207045402990383,2.830596923828125,0.052653988202412925,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,10,mean_non_special,0.029272615909576416,0.9753513019011633,0.02464869809883674,3.326436996459961,0.043927272160847984,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,11,mean_non_special,0.02786886692047119,0.9776433827464717,0.022356617253528333,3.1552793979644775,0.03952427705128988,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000098,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,12,mean_non_special,0.03319054841995239,0.9588361652402608,0.04116383475973917,2.8584017753601074,0.03456799189249674,5,5,0,0.3333333333333333,12,dev,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,0,mean_non_special,0.037335872650146484,0.9498724844690399,0.050127515530960065,2.191969156265259,1.9868214925130207e-08,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,1,mean_non_special,0.02653181552886963,0.9680296070217693,0.03197039297823068,2.384655475616455,0.00682443380355835,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,2,mean_non_special,0.02278822660446167,0.9780746445590222,0.021925355440977845,2.6176035404205322,0.011372923851013184,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,3,mean_non_special,0.019349634647369385,0.9755445488246884,0.02445545117531156,2.329859972000122,0.016137440999348957,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,4,mean_non_special,0.013048171997070312,0.9775993667348293,0.022400633265170722,2.2500505447387695,0.022102057933807373,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,5,mean_non_special,0.011306285858154297,0.9818830875431395,0.018116912456860534,2.2951409816741943,0.023899952570597332,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,6,mean_non_special,0.01389843225479126,0.9767137738792863,0.023286226120713738,2.6046924591064453,0.03494556744893392,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,7,mean_non_special,0.015529274940490723,0.9746657840727275,0.025334215927272474,2.6809935569763184,0.03408348560333252,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,8,mean_non_special,0.017817318439483643,0.9720666805065815,0.027933319493418485,2.7292723655700684,0.052461087703704834,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,9,mean_non_special,0.025022506713867188,0.9648304996734303,0.035169500326569736,2.872981309890747,0.06857160727183025,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,10,mean_non_special,0.025889456272125244,0.9727749567452584,0.02722504325474162,3.195269823074341,0.06237391630808512,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,11,mean_non_special,0.02161562442779541,0.9800066741261402,0.019993325873859824,2.800898313522339,0.052941083908081055,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000099,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,12,mean_non_special,0.025812089443206787,0.9602458161275761,0.03975418387242391,2.374009370803833,0.04686745007832845,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,0,mean_non_special,0.03539085388183594,0.9488888834043535,0.05111111659564649,2.1098639965057373,1.9868214925130207e-08,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,1,mean_non_special,0.025259554386138916,0.9676548790203792,0.032345120979620834,2.345186948776245,0.008204559485117594,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,2,mean_non_special,0.02129429578781128,0.9789360169673118,0.021063983032688194,2.5542354583740234,0.01003481944402059,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,3,mean_non_special,0.017268121242523193,0.9752256155473544,0.02477438445264557,2.2104673385620117,0.022046327590942383,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,4,mean_non_special,0.012403368949890137,0.9770037369044051,0.022996263095594882,2.196305990219116,0.02197041114171346,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,5,mean_non_special,0.012847423553466797,0.9802789518303432,0.019721048169656807,2.4439804553985596,0.026344120502471924,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,6,mean_non_special,0.014805972576141357,0.9759963810003406,0.024003618999659415,2.691190719604492,0.03526550531387329,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,7,mean_non_special,0.01545935869216919,0.9749082616622807,0.02509173833771927,2.6783111095428467,0.03607163826624552,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,8,mean_non_special,0.016401946544647217,0.973781477200669,0.026218522799331012,2.6527743339538574,0.05214508374532064,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,9,mean_non_special,0.01670539379119873,0.9727356059529962,0.02726439404700376,2.406999349594116,0.0641738772392273,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,10,mean_non_special,0.017385900020599365,0.9799909328746184,0.02000906712538164,2.724780797958374,0.05637786785761515,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,11,mean_non_special,0.018609941005706787,0.9826124866539148,0.017387513346085237,2.800471782684326,0.05342396100362142,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
role_000100,role_reversal,bert-base-uncased,data/css_pairs/role_pilot_100.jsonl,12,mean_non_special,0.028417646884918213,0.95708058564603,0.042919414353969954,2.3646838665008545,0.07007195552190144,5,5,0,0.3333333333333333,14,train,role_active_transitive_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.034497737884521484,0.9642188635670139,0.03578113643298608,1.7761479616165161,0.5459092855453491,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.06095963716506958,0.9603519142254104,0.03964808577458956,30.60801124572754,0.7288210093975067,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,0.0036226511001586914,0.9594433357683397,0.04055666423166027,109.69352722167969,0.8992682918906212,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,0.0002326369285583496,0.9663979692181264,0.033602030781873626,427.0118408203125,0.5754404067993164,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,4,mean_non_special,0.00021666288375854492,0.9607951084955947,0.039204891504405315,460.9376220703125,0.5739489495754242,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,5,mean_non_special,0.0002238750457763672,0.9641494412139047,0.03585055878609533,483.43365478515625,0.5163838565349579,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,6,mean_non_special,0.0002466440200805664,0.9591328099468454,0.040867190053154645,498.50640869140625,0.4994051456451416,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,7,mean_non_special,0.0003085136413574219,0.9567781614141482,0.043221838585851824,507.9674072265625,0.475800096988678,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,8,mean_non_special,0.000399172306060791,0.9554134138889083,0.044586586111091675,511.57562255859375,0.47077232599258423,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,9,mean_non_special,0.0006651878356933594,0.9540808032316674,0.04591919676833256,513.2327880859375,0.48408007621765137,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,10,mean_non_special,0.0010442733764648438,0.9574069060806868,0.04259309391931321,514.043212890625,0.5066053867340088,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,11,mean_non_special,0.0026258230209350586,0.9698512906994178,0.03014870930058222,506.0702209472656,0.5103557109832764,8,9,1,0.3,42,train,attach_pp_v01
attach_000001,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,12,mean_non_special,0.005260825157165527,0.9955630821709404,0.004436917829059639,21.831724166870117,0.058216214179992676,8,9,1,0.3,42,train,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.03336644172668457,0.9667730125322016,0.0332269874677984,1.7678515911102295,0.5459092855453491,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.06057804822921753,0.9609392203549659,0.03906077964503407,30.6498966217041,0.7277143001556396,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,0.0036159157752990723,0.9603882651867939,0.03961173481320612,109.6967544555664,0.8994223028421402,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,0.0002315044403076172,0.967907157113432,0.032092842886567996,426.7723693847656,0.582221657037735,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,4,mean_non_special,0.00021129846572875977,0.9618937000115565,0.038106299988443504,460.69305419921875,0.6007928550243378,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,5,mean_non_special,0.0002225041389465332,0.9656931502320206,0.034306849767979375,484.0034484863281,0.49884313344955444,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,6,mean_non_special,0.0002504587173461914,0.9617047315721157,0.03829526842788433,499.1044921875,0.5083110928535461,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,7,mean_non_special,0.0003148317337036133,0.9582478634290658,0.04175213657093424,506.7163391113281,0.4848748445510864,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,8,mean_non_special,0.00040030479431152344,0.959025770358085,0.040974229641914994,511.1305236816406,0.47037577629089355,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,9,mean_non_special,0.0005994439125061035,0.9578249660369008,0.042175033963099184,513.3267822265625,0.4760258197784424,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,10,mean_non_special,0.0009813308715820312,0.9605308511471252,0.03946914885287478,512.9453735351562,0.4929702877998352,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,11,mean_non_special,0.002406597137451172,0.9716936015261285,0.028306398473871508,506.5218505859375,0.5048142373561859,8,8,0,0.5,32,test,attach_pp_v01
attach_000002,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,12,mean_non_special,0.006941020488739014,0.9958716217337669,0.004128378266233135,27.436885833740234,0.04518616199493408,8,8,0,0.5,32,test,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.0002073049545288086,0.9993650170299079,0.0006349829700921239,0.13361763954162598,0.0007376968860626221,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.00014984607696533203,0.9994452701497795,0.0005547298502205367,1.3683085441589355,0.0005966722965240479,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,1.0788440704345703e-05,0.9992831330025562,0.0007168669974437769,1.5041162967681885,0.0007274746894836426,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,1.1920928955078125e-06,0.9989614018416794,0.001038598158320636,2.077714681625366,0.0012570321559906006,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,4,mean_non_special,2.0265579223632812e-06,0.9985067294334099,0.0014932705665900992,2.67482328414917,0.0018344521522521973,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,5,mean_non_special,4.5299530029296875e-06,0.9964794180254101,0.0035205819745899314,4.544518947601318,0.0043860673904418945,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,6,mean_non_special,6.139278411865234e-06,0.9952690454586953,0.004730954541304677,5.441340446472168,0.005857288837432861,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,7,mean_non_special,8.881092071533203e-06,0.9950555616809623,0.004944438319037681,6.536376476287842,0.006312012672424316,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,8,mean_non_special,1.0013580322265625e-05,0.9955545332642537,0.004445466735746306,7.097625732421875,0.005655735731124878,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,9,mean_non_special,1.4066696166992188e-05,0.9960957081378681,0.0039042918621319256,8.416912078857422,0.004972010850906372,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,10,mean_non_special,1.7344951629638672e-05,0.9972824984820737,0.0027175015179262685,9.358806610107422,0.003393620252609253,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,11,mean_non_special,2.1755695343017578e-05,0.9986527712743936,0.001347228725606442,10.735301971435547,0.0016534030437469482,8,9,1,0.625,5,train,attach_pp_v01
attach_000003,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,12,mean_non_special,6.377696990966797e-05,0.9999717507545482,2.8249245451750227e-05,2.85310959815979,5.513429641723633e-05,8,9,1,0.625,5,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.034497737884521484,0.9642188635670139,0.03578113643298608,1.7761479616165161,0.5459092855453491,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.06077897548675537,0.9605218300088293,0.03947816999117071,30.627437591552734,0.7277304232120514,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,0.0036022067070007324,0.959851372391032,0.04014862760896798,109.64837646484375,0.8992276042699814,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,0.0002263784408569336,0.9641581582109607,0.035841841789039264,427.7330627441406,0.6010412871837616,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,4,mean_non_special,0.00021070241928100586,0.9571132001045353,0.04288679989546473,462.2253723144531,0.5989230871200562,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,5,mean_non_special,0.00021892786026000977,0.9614669559005781,0.03853304409942193,485.1873474121094,0.5170290470123291,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,6,mean_non_special,0.0002396106719970703,0.9546867918083923,0.04531320819160767,500.322509765625,0.5287248194217682,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,7,mean_non_special,0.0002906322479248047,0.9553907106541193,0.04460928934588071,508.5214538574219,0.482094943523407,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,8,mean_non_special,0.0003968477249145508,0.95545185317798,0.04454814682202002,509.9696960449219,0.45728325843811035,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,9,mean_non_special,0.0005981326103210449,0.9560258948946154,0.043974105105384576,511.3011169433594,0.45437556505203247,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,10,mean_non_special,0.0009668469429016113,0.9623160019667566,0.037683998033243404,511.79608154296875,0.47761285305023193,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,11,mean_non_special,0.002759397029876709,0.970368439643493,0.029631560356507047,501.3127136230469,0.5069321393966675,8,9,1,0.3,37,train,attach_pp_v01
attach_000004,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,12,mean_non_special,0.003356337547302246,0.9966710029090068,0.003328997090993213,13.259485244750977,0.054521918296813965,8,9,1,0.3,37,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.03336644172668457,0.9667730125322016,0.0332269874677984,1.7678515911102295,0.5459092855453491,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.0605616569519043,0.9619141199910286,0.038085880008971396,30.5396785736084,0.7262290716171265,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,0.0036333799362182617,0.9615458731683578,0.03845412683164218,109.55633544921875,0.8947581201791763,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,0.0002339482307434082,0.9681319621220869,0.03186803787791315,426.8155822753906,0.5889549553394318,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,4,mean_non_special,0.0002148151397705078,0.961818929368529,0.038181070631471026,461.103271484375,0.5902682244777679,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,5,mean_non_special,0.00022912025451660156,0.9633928736967755,0.03660712630322449,484.19677734375,0.4995502233505249,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,6,mean_non_special,0.0002490878105163574,0.9571884833982228,0.04281151660177718,500.3481750488281,0.5241456627845764,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,7,mean_non_special,0.00031107664108276367,0.9583253017825885,0.04167469821741154,508.0650329589844,0.4877190589904785,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,8,mean_non_special,0.0003872513771057129,0.9588768733390401,0.04112312666095985,510.6884765625,0.4705202579498291,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,9,mean_non_special,0.0005497932434082031,0.9614362008015049,0.03856379919849506,513.5921630859375,0.48245251178741455,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,10,mean_non_special,0.0009243488311767578,0.9643323886112773,0.03566761138872265,513.5983276367188,0.5027624368667603,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,11,mean_non_special,0.0023429393768310547,0.9727528666794057,0.027247133320594252,507.46246337890625,0.5206545293331146,8,8,0,0.5,31,train,attach_pp_v01
attach_000005,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,12,mean_non_special,0.004224538803100586,0.996722275172111,0.003277724827889017,25.041345596313477,0.04334813356399536,8,8,0,0.5,31,train,attach_pp_v01
attach_000006,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,0,mean_non_special,0.0002073049545288086,0.9993650170299079,0.0006349829700921239,0.13361763954162598,0.0007376968860626221,8,9,1,0.625,5,train,attach_pp_v01
attach_000006,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,1,mean_non_special,0.00012797117233276367,0.9995124739221035,0.00048752607789648295,1.2608672380447388,0.000525742769241333,8,9,1,0.625,5,train,attach_pp_v01
attach_000006,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,2,mean_non_special,1.0251998901367188e-05,0.9993137417093162,0.0006862582906838055,1.466626524925232,0.0006967782974243164,8,9,1,0.625,5,train,attach_pp_v01
attach_000006,attachment,gpt2,data/css_pairs/attach_pilot_100.jsonl,3,mean_non_special,1.4901161193847656e-06,0.9988377603253596,0.001162239674640353,2.2065083980560303,0.0014128684997558594,8,9,1,0.625,5,train,attach_pp_v01
